zip,station id,station name,station distance
01475,8440889,Riverside,50.13921661649263
01501,8461392,Norwich,48.18303371788547
01503,8440889,Riverside,38.572019695770614
01504,8450898,"North End, Bay Oil pier",31.552412726172143
01505,8440889,Riverside,43.0757818447993
01506,8464464,Hartford,40.433899085194746
01507,8461392,Norwich,42.580172601628306
01510,8440889,Riverside,39.54155083338505
01515,8464464,Hartford,44.319469490683794
01516,8453465,Conanicut Point,38.51640633739654
01518,8464464,Hartford,37.52266723558242
01519,8450898,"North End, Bay Oil pier",45.13298001081956
01520,8440889,Riverside,49.22335948617645
01521,8464464,Hartford,31.563399729061352
01522,8440889,Riverside,48.34385025184255
01523,8440889,Riverside,36.07143226494833
01524,8464464,Hartford,50.77469402217781
01525,8450898,"North End, Bay Oil pier",38.17489047494125
01527,8450898,"North End, Bay Oil pier",47.40708141558613
01529,8450898,"North End, Bay Oil pier",32.68263605580887
01531,8464464,Hartford,46.9148976181665
01532,8440889,Riverside,42.016132596107816
01534,8450898,"North End, Bay Oil pier",40.56299591025769
01535,8464464,Hartford,46.215019629643365
01536,8450898,"North End, Bay Oil pier",47.11658202628717
01537,8461392,Norwich,44.90982726989268
01540,8461392,Norwich,42.527578313046554
01541,8440889,Riverside,45.99671792070616
01542,8461392,Norwich,47.85994442536434
01543,8440889,Riverside,52.32223356189649
01545,8440889,Riverside,46.34630660972767
01550,8461392,Norwich,37.14263314610797
01560,8450898,"North End, Bay Oil pier",43.35624359130355
01561,8440889,Riverside,38.029932146412726
01562,8464464,Hartford,47.896974743317585
01564,8440889,Riverside,41.71833436117651
01566,8464464,Hartford,38.030998691712234
01568,8450898,"North End, Bay Oil pier",41.53523770217007
01569,8450898,"North End, Bay Oil pier",35.36297069769098
01570,8461392,Norwich,38.13965367207039
01571,8461392,Norwich,37.39576378475328
01581,8440889,Riverside,43.780932386564025
01583,8440889,Riverside,45.174403525823266
01585,8464464,Hartford,41.62743547098573
01588,8450898,"North End, Bay Oil pier",40.10234796850707
01590,8453465,Conanicut Point,43.25387563008636
01602,8440889,Riverside,52.15876556228042
01603,8461392,Norwich,51.237800789549595
01604,8440889,Riverside,49.825542005779496
01605,8440889,Riverside,48.81472987331171
01606,8440889,Riverside,47.950786156253216
01607,8450898,"North End, Bay Oil pier",49.60470046565544
